time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
0.0083,0.8458,2.4172,75.9233,99.7030,96.2569,80.7223,77.9116,-0.9651,
0.0167,0.7312,2.4470,75.7895,99.6917,96.3452,80.6776,78.0018,-0.9645,
0.0250,0.6269,2.4734,75.6501,99.6841,96.4372,80.6298,78.0936,-0.9639,
0.0333,0.5357,2.4955,75.5027,99.6822,96.5317,80.5782,78.1874,-0.9633,
0.0417,0.4522,2.5142,75.3461,99.6865,96.6247,80.5220,78.2847,-0.9628,
0.0500,0.3660,2.5307,75.1815,99.6972,96.7119,80.4607,78.3874,-0.9622,
0.0583,0.2674,2.5457,75.0117,99.7140,96.7904,80.3939,78.4966,-0.9616,
0.0667,0.1522,2.5599,74.8399,99.7365,96.8587,80.3218,78.6136,-0.9611,
0.0750,0.0213,2.5739,74.6685,99.7632,96.9167,80.2446,78.7391,-0.9605,
0.0833,-0.1205,2.5882,74.4986,99.7920,96.9652,80.1638,78.8742,-0.9598,
0.0917,-0.2674,2.6028,74.3313,99.8200,97.0053,80.0812,79.0195,-0.9592,
0.1000,-0.4126,2.6178,74.1680,99.8439,97.0372,79.9992,79.1759,-0.9585,
0.1083,-0.5495,2.6330,74.0091,99.8611,97.0612,79.9195,79.3438,-0.9578,
0.1167,-0.6720,2.6482,73.8537,99.8698,97.0777,79.8432,79.5236,-0.9570,
0.1250,-0.7746,2.6624,73.7004,99.8686,97.0872,79.7712,79.7155,-0.9562,
0.1333,-0.8523,2.6746,73.5482,99.8574,97.0895,79.7034,79.9198,-0.9554,
0.1417,-0.9010,2.6838,73.3982,99.8363,97.0825,79.6393,80.1366,-0.9545,
0.1500,-0.9175,2.6893,73.2536,99.8063,97.0635,79.5780,80.3663,-0.9536,
0.1583,-0.9003,2.6910,73.1180,99.7687,97.0301,79.5180,80.6089,-0.9526,
0.1667,-0.8503,2.6891,72.9943,99.7240,96.9810,79.4585,80.8644,-0.9516,
0.1750,-0.7717,2.6846,72.8839,99.6727,96.9166,79.3987,81.1330,-0.9506,
0.1833,-0.6715,2.6782,72.7869,99.6147,96.8386,79.3384,81.4142,-0.9495,
0.1917,-0.5595,2.6705,72.7022,99.5493,96.7495,79.2778,81.7078,-0.9484,
0.2000,-0.4476,2.6618,72.6291,99.4761,96.6513,79.2176,82.0131,-0.9473,
0.2083,-0.3489,2.6521,72.5680,99.3941,96.5453,79.1588,82.3290,-0.9461,
0.2167,-0.2757,2.6413,72.5205,99.3029,96.4315,79.1024,82.6544,-0.9449,
0.2250,-0.2354,2.6295,72.4883,99.2022,96.3094,79.0492,82.9876,-0.9437,
0.2333,-0.2276,2.6161,72.4722,99.0926,96.1785,78.9998,83.3270,-0.9425,
0.2417,-0.2459,2.6003,72.4703,98.9748,96.0392,78.9544,83.6711,-0.9412,
0.2500,-0.2829,2.5811,72.4788,98.8495,95.8932,78.9131,84.0182,-0.9399,
0.2583,-0.3329,2.5581,72.4932,98.7176,95.7425,78.8761,84.3674,-0.9386,
0.2667,-0.3923,2.5306,72.5104,98.5800,95.5885,78.8432,84.7178,-0.9373,
0.2750,-0.4588,2.4987,72.5293,98.4379,95.4316,78.8143,85.0683,-0.9360,
0.2833,-0.5300,2.4626,72.5497,98.2923,95.2718,78.7892,85.4184,-0.9347,
0.2917,-0.6029,2.4231,72.5728,98.1441,95.1084,78.7677,85.7671,-0.9334,
0.3000,-0.6744,2.3808,72.6000,97.9945,94.9408,78.7490,86.1133,-0.9320,
0.3083,-0.7412,2.3357,72.6328,97.8443,94.7687,78.7321,86.4560,-0.9307,
0.3167,-0.8001,2.2877,72.6716,97.6949,94.5924,78.7162,86.7936,-0.9294,
0.3250,-0.8486,2.2367,72.7159,97.5471,94.4129,78.7004,87.1243,-0.9281,
0.3333,-0.8851,2.1834,72.7647,97.4018,94.2323,78.6841,87.4461,-0.9268,
0.3417,-0.9087,2.1286,72.8170,97.2600,94.0526,78.6667,87.7569,-0.9255,
0.3500,-0.9195,2.0733,72.8724,97.1227,93.8758,78.6479,88.0545,-0.9243,
0.3583,-0.9186,2.0189,72.9309,96.9908,93.7040,78.6272,88.3375,-0.9231,
0.3667,-0.9072,1.9662,72.9916,96.8651,93.5391,78.6045,88.6046,-0.9220,
0.3750,-0.8870,1.9157,73.0532,96.7468,93.3834,78.5794,88.8555,-0.9209,
0.3833,-0.8601,1.8673,73.1135,96.6374,93.2386,78.5512,89.0902,-0.9200,
0.3917,-0.8284,1.8206,73.1701,96.5381,93.1056,78.5191,89.3098,-0.9191,
0.4000,-0.7940,1.7758,73.2209,96.4494,92.9839,78.4826,89.5160,-0.9182,
0.4083,-0.7595,1.7334,73.2638,96.3712,92.8720,78.4414,89.7115,-0.9174,
0.4167,-0.7274,1.6945,73.2972,96.3028,92.7672,78.3952,89.8994,-0.9166,
0.4250,-0.7007,1.6594,73.3194,96.2443,92.6670,78.3431,90.0830,-0.9158,
0.4333,-0.6824,1.6283,73.3279,96.1963,92.5699,78.2836,90.2654,-0.9149,
0.4417,-0.6760,1.6007,73.3195,96.1595,92.4763,78.2154,90.4486,-0.9141,
0.4500,-0.6848,1.5763,73.2915,96.1347,92.3894,78.1377,90.6329,-0.9131,
0.4583,-0.7117,1.5551,73.2416,96.1223,92.3162,78.0509,90.8154,-0.9122,
0.4667,-0.7588,1.5376,73.1681,96.1221,92.2676,77.9568,90.9904,-0.9113,
0.4750,-0.8269,1.5243,73.0696,96.1340,92.2560,77.8580,91.1506,-0.9104,
0.4833,-0.9154,1.5157,72.9450,96.1573,92.2913,77.7568,91.2901,-0.9097,
0.4917,-1.0221,1.5122,72.7940,96.1910,92.3779,77.6548,91.4057,-0.9092,
0.5000,-1.1447,1.5137,72.6173,96.2336,92.5154,77.5537,91.4972,-0.9088,
0.5083,-1.2814,1.5197,72.4176,96.2838,92.7000,77.4546,91.5652,-0.9085,
0.5167,-1.4319,1.5296,72.1990,96.3398,92.9261,77.3591,91.6110,-0.9084,
0.5250,-1.5971,1.5426,71.9662,96.3998,93.1872,77.2684,91.6361,-0.9083,
0.5333,-1.7777,1.5584,71.7239,96.4621,93.4755,77.1837,91.6428,-0.9084,
0.5417,-1.9720,1.5765,71.4770,96.5242,93.7825,77.1067,91.6335,-0.9085,
0.5500,-2.1743,1.5961,71.2313,96.5838,94.0992,77.0395,91.6100,-0.9087,
0.5583,-2.3755,1.6165,70.9939,96.6388,94.4163,76.9840,91.5739,-0.9090,
0.5667,-2.5642,1.6368,70.7725,96.6877,94.7227,76.9414,91.5270,-0.9093,
0.5750,-2.7284,1.6555,70.5750,96.7296,95.0060,76.9119,91.4724,-0.9097,
0.5833,-2.8562,1.6710,70.4087,96.7642,95.2525,76.8944,91.4140,-0.9100,
0.5917,-2.9371,1.6821,70.2795,96.7916,95.4502,76.8871,91.3557,-0.9104,
0.6000,-2.9623,1.6881,70.1917,96.8125,95.5911,76.8886,91.2995,-0.9107,
0.6083,-2.9260,1.6887,70.1476,96.8274,95.6729,76.8983,91.2455,-0.9109,
0.6167,-2.8272,1.6844,70.1474,96.8366,95.6982,76.9163,91.1920,-0.9112,
0.6250,-2.6711,1.6757,70.1892,96.8401,95.6734,76.9432,91.1367,-0.9114,
0.6333,-2.4691,1.6631,70.2684,96.8376,95.6071,76.9807,91.0765,-0.9116,
0.6417,-2.2376,1.6468,70.3790,96.8282,95.5097,77.0301,91.0086,-0.9118,
0.6500,-1.9940,1.6273,70.5135,96.8113,95.3924,77.0931,90.9303,-0.9121,
0.6583,-1.7540,1.6049,70.6646,96.7863,95.2657,77.1705,90.8394,-0.9124,
0.6667,-1.5292,1.5797,70.8262,96.7527,95.1382,77.2633,90.7340,-0.9128,
0.6750,-1.3265,1.5518,70.9940,96.7105,95.0162,77.3719,90.6132,-0.9133,
0.6833,-1.1481,1.5214,71.1652,96.6600,94.9034,77.4962,90.4764,-0.9138,
0.6917,-0.9924,1.4886,71.3384,96.6029,94.8011,77.6349,90.3239,-0.9144,
0.7000,-0.8542,1.4536,71.5123,96.5418,94.7094,77.7850,90.1564,-0.9151,
0.7083,-0.7267,1.4166,71.6854,96.4803,94.6272,77.9429,89.9751,-0.9158,
0.7167,-0.6027,1.3776,71.8569,96.4225,94.5525,78.1042,89.7816,-0.9165,
0.7250,-0.4770,1.3369,72.0260,96.3713,94.4825,78.2655,89.5779,-0.9173,
0.7333,-0.3465,1.2948,72.1925,96.3286,94.4142,78.4245,89.3657,-0.9181,
0.7417,-0.2106,1.2516,72.3561,96.2951,94.3449,78.5798,89.1472,-0.9189,
0.7500,-0.0697,1.2078,72.5161,96.2710,94.2730,78.7309,88.9241,-0.9197,
0.7583,0.0747,1.1638,72.6712,96.2558,94.1980,78.8773,88.6982,-0.9205,
0.7667,0.2213,1.1203,72.8207,96.2488,94.1201,79.0193,88.4713,-0.9214,
0.7750,0.3686,1.0783,72.9646,96.2492,94.0394,79.1566,88.2445,-0.9222,
0.7833,0.5150,1.0386,73.1049,96.2564,93.9555,79.2896,88.0190,-0.9230,
0.7917,0.6587,1.0017,73.2441,96.2692,93.8676,79.4187,87.7957,-0.9238,
0.8000,0.7976,0.9673,73.3843,96.2860,93.7756,79.5452,87.5750,-0.9246,
0.8083,0.9295,0.9340,73.5268,96.3047,93.6795,79.6709,87.3573,-0.9254,
0.8167,1.0530,0.9000,73.6723,96.3222,93.5797,79.7985,87.1427,-0.9262,
0.8250,1.1676,0.8633,73.8221,96.3347,93.4754,79.9317,86.9311,-0.9269,
0.8333,1.2748,0.8226,73.9785,96.3376,93.3652,80.0747,86.7225,-0.9277,
0.8417,1.3769,0.7766,74.1439,96.3254,93.2469,80.2322,86.5164,-0.9284,
0.8500,1.4765,0.7248,74.3212,96.2930,93.1184,80.4090,86.3127,-0.9291,
0.8583,1.5762,0.6670,74.5123,96.2356,92.9783,80.6090,86.1111,-0.9298,
0.8667,1.6779,0.6031,74.7181,96.1493,92.8260,80.8357,85.9114,-0.9305,
0.8750,1.7822,0.5330,74.9390,96.0309,92.6615,81.0916,85.7133,-0.9312,
0.8833,1.8886,0.4560,75.1752,95.8779,92.4849,81.3793,85.5167,-0.9319,
0.8917,1.9956,0.3710,75.4270,95.6880,92.2960,81.7007,85.3214,-0.9326,
0.9000,2.1023,0.2766,75.6955,95.4585,92.0941,82.0578,85.1277,-0.9332,
0.9083,2.2080,0.1716,75.9822,95.1864,91.8782,82.4521,84.9358,-0.9338,
0.9167,2.3128,0.0542,76.2873,94.8687,91.6477,82.8842,84.7465,-0.9344,
0.9250,2.4168,-0.0794,76.6092,94.5036,91.4030,83.3537,84.5604,-0.9350,
0.9333,2.5203,-0.2379,76.9436,94.0912,91.1459,83.8598,84.3788,-0.9356,
0.9417,2.6241,-0.4345,77.2851,93.6344,90.8793,84.4014,84.2028,-0.9361,
0.9500,2.7289,-0.6851,77.6280,93.1383,90.6064,84.9775,84.0339,-0.9366,
0.9583,2.8361,-1.0033,77.9672,92.6098,90.3304,85.5868,83.8738,-0.9370,
0.9667,2.9474,-1.3983,78.2981,92.0560,90.0531,86.2274,83.7244,-0.9373,
0.9750,3.0644,-1.8727,78.6177,91.4847,89.7757,86.8959,83.5875,-0.9376,
0.9833,3.1873,-2.4220,78.9241,90.9026,89.4985,87.5874,83.4656,-0.9378,
0.9917,3.3138,-3.0335,79.2169,90.3149,89.2211,88.2956,83.3606,-0.9379,
1.0000,3.4398,-3.6902,79.4963,89.7238,88.9436,89.0135,83.2749,-0.9379,
1.0083,3.5594,-4.3765,79.7632,89.1302,88.6671,89.7344,83.2105,-0.9379,
1.0167,3.6674,-5.0824,80.0180,88.5349,88.3930,90.4523,83.1694,-0.9376,
1.0250,3.7604,-5.8022,80.2601,87.9398,88.1233,91.1614,83.1529,-0.9373,
1.0333,3.8376,-6.5331,80.4879,87.3485,87.8598,91.8557,83.1621,-0.9369,
1.0417,3.8992,-7.2719,80.6993,86.7658,87.6042,92.5285,83.1974,-0.9363,
1.0500,3.9461,-8.0138,80.8923,86.1968,87.3579,93.1737,83.2590,-0.9356,
1.0583,3.9789,-8.7516,81.0654,85.6459,87.1219,93.7868,83.3466,-0.9348,
1.0667,3.9983,-9.4748,81.2171,85.1170,86.8971,94.3646,83.4596,-0.9339,
1.0750,4.0052,-10.1707,81.3461,84.6141,86.6842,94.9052,83.5969,-0.9329,
1.0833,4.0008,-10.8247,81.4509,84.1430,86.4841,95.4065,83.7575,-0.9317,
1.0917,3.9864,-11.4227,81.5307,83.7119,86.2969,95.8660,83.9399,-0.9305,
1.1000,3.9634,-11.9523,81.5860,83.3321,86.1220,96.2807,84.1427,-0.9292,
1.1083,3.9326,-12.4032,81.6185,83.0172,85.9576,96.6474,84.3638,-0.9277,
1.1167,3.8946,-12.7652,81.6312,82.7818,85.8010,96.9634,84.6011,-0.9262,
1.1250,3.8498,-13.0265,81.6272,82.6384,85.6496,97.2269,84.8525,-0.9246,
1.1333,3.7985,-13.1728,81.6101,82.5970,85.5006,97.4374,85.1153,-0.9229,
1.1417,3.7417,-13.1900,81.5829,82.6643,85.3521,97.5959,85.3871,-0.9211,
1.1500,3.6805,-13.0678,81.5481,82.8442,85.2026,97.7043,85.6651,-0.9193,
1.1583,3.6154,-12.8017,81.5073,83.1376,85.0514,97.7656,85.9467,-0.9174,
1.1667,3.5464,-12.3944,81.4614,83.5428,84.8983,97.7843,86.2295,-0.9155,
1.1750,3.4727,-11.8547,81.4107,84.0549,84.7436,97.7656,86.5114,-0.9136,
1.1833,3.3940,-11.1947,81.3558,84.6667,84.5875,97.7158,86.7906,-0.9116,
1.1917,3.3103,-10.4274,81.2971,85.3678,84.4302,97.6418,87.0654,-0.9096,
1.2000,3.2232,-9.5657,81.2345,86.1456,84.2716,97.5509,87.3343,-0.9076,
1.2083,3.1365,-8.6248,81.1658,86.9866,84.1122,97.4508,87.5963,-0.9056,
1.2167,3.0558,-7.6234,81.0877,87.8780,83.9529,97.3487,87.8502,-0.9036,
1.2250,2.9846,-6.5822,80.9982,88.8087,83.7943,97.2514,88.0954,-0.9016,
1.2333,2.9235,-5.5212,80.8983,89.7695,83.6353,97.1641,88.3313,-0.8995,
1.2417,2.8715,-4.4580,80.7921,90.7526,83.4737,97.0906,88.5577,-0.8975,
1.2500,2.8276,-3.4067,80.6837,91.7514,83.3077,97.0334,88.7746,-0.8955,
1.2583,2.7902,-2.3779,80.5759,92.7593,83.1364,96.9944,88.9823,-0.8935,
1.2667,2.7578,-1.3780,80.4721,93.7696,82.9585,96.9736,89.1812,-0.8914,
1.2750,2.7287,-0.4071,80.3769,94.7757,82.7706,96.9694,89.3716,-0.8894,
1.2833,2.7018,0.5387,80.2932,95.7716,82.5708,96.9786,89.5534,-0.8873,
1.2917,2.6765,1.4626,80.2213,96.7536,82.3583,96.9980,89.7264,-0.8852,
1.3000,2.6531,2.3649,80.1612,97.7195,82.1328,97.0261,89.8904,-0.8831,
1.3083,2.6334,3.2456,80.1130,98.6675,81.8938,97.0630,90.0455,-0.8810,
1.3167,2.6200,4.1053,80.0760,99.5950,81.6417,97.1104,90.1917,-0.8789,
1.3250,2.6159,4.9420,80.0484,100.4972,81.3780,97.1695,90.3291,-0.8767,
1.3333,2.6232,5.7474,80.0277,101.3675,81.1047,97.2412,90.4577,-0.8745,
1.3417,2.6420,6.5105,80.0123,102.1983,80.8231,97.3263,90.5772,-0.8723,
1.3500,2.6695,7.2225,80.0018,102.9833,80.5342,97.4260,90.6878,-0.8701,
1.3583,2.7011,7.8800,79.9954,103.7183,80.2392,97.5416,90.7891,-0.8678,
1.3667,2.7315,8.4839,79.9909,104.3998,79.9402,97.6741,90.8814,-0.8656,
1.3750,2.7564,9.0372,79.9847,105.0248,79.6404,97.8244,90.9645,-0.8633,
1.3833,2.7729,9.5427,79.9734,105.5910,79.3425,97.9934,91.0388,-0.8610,
1.3917,2.7794,10.0031,79.9542,106.0972,79.0484,98.1812,91.1046,-0.8586,
1.4000,2.7749,10.4215,79.9248,106.5431,78.7596,98.3863,91.1625,-0.8562,
1.4083,2.7587,10.8010,79.8837,106.9298,78.4767,98.6064,91.2134,-0.8538,
1.4167,2.7312,11.1444,79.8295,107.2585,78.2000,98.8382,91.2582,-0.8513,
1.4250,2.6936,11.4526,79.7614,107.5313,77.9300,99.0781,91.2981,-0.8488,
1.4333,2.6483,11.7246,79.6788,107.7506,77.6671,99.3220,91.3343,-0.8462,
1.4417,2.5977,11.9568,79.5812,107.9199,77.4119,99.5649,91.3681,-0.8435,
1.4500,2.5439,12.1417,79.4685,108.0426,77.1644,99.8020,91.4008,-0.8408,
1.4583,2.4885,12.2678,79.3412,108.1215,76.9242,100.0287,91.4337,-0.8380,
1.4667,2.4321,12.3248,79.1995,108.1593,76.6901,100.2409,91.4681,-0.8350,
1.4750,2.3751,12.3132,79.0441,108.1595,76.4611,100.4348,91.5050,-0.8320,
1.4833,2.3171,12.2503,78.8753,108.1273,76.2361,100.6069,91.5454,-0.8289,
1.4917,2.2563,12.1640,78.6933,108.0697,76.0143,100.7533,91.5904,-0.8257,
1.5000,2.1911,12.0806,78.4991,107.9932,75.7946,100.8706,91.6407,-0.8225,
1.5083,2.1202,12.0124,78.2942,107.9022,75.5753,100.9555,91.6970,-0.8190,
1.5167,2.0431,11.9530,78.0802,107.7985,75.3546,101.0053,91.7595,-0.8155,
1.5250,1.9591,11.8858,77.8571,107.6818,75.1320,101.0172,91.8281,-0.8119,
1.5333,1.8670,11.7958,77.6219,107.5521,74.9099,100.9881,91.9021,-0.8082,
1.5417,1.7652,11.6753,77.3704,107.4106,74.6915,100.9149,91.9801,-0.8043,
1.5500,1.6522,11.5181,77.1011,107.2609,74.4780,100.7940,92.0604,-0.8003,
1.5583,1.5278,11.3134,76.8159,107.1091,74.2672,100.6225,92.1411,-0.7962,
1.5667,1.3922,11.0423,76.5169,106.9636,74.0570,100.3987,92.2208,-0.7920,
1.5750,1.2456,10.6799,76.2021,106.8350,73.8498,100.1222,92.2991,-0.7876,
1.5833,1.0878,10.2050,75.8640,106.7344,73.6536,99.7954,92.3773,-0.7831,
1.5917,0.9185,9.6142,75.4930,106.6706,73.4779,99.4225,92.4586,-0.7785,
1.6000,0.7374,8.9273,75.0854,106.6478,73.3279,99.0095,92.5462,-0.7738,
1.6083,0.5442,8.1793,74.6467,106.6636,73.2008,98.5632,92.6427,-0.7690,
1.6167,0.3382,7.4083,74.1867,106.7101,73.0908,98.0903,92.7485,-0.7641,
1.6250,0.1178,6.6488,73.7094,106.7776,72.9972,97.5959,92.8625,-0.7591,
1.6333,-0.1203,5.9309,73.2094,106.8570,72.9273,97.0827,92.9831,-0.7541,
1.6417,-0.3819,5.2797,72.6768,106.9420,72.8924,96.5510,93.1080,-0.7490,
1.6500,-0.6769,4.7142,72.1025,107.0285,72.9029,95.9993,93.2340,-0.7440,
1.6583,-1.0201,4.2470,71.4802,107.1140,72.9670,95.4252,93.3570,-0.7389,
1.6667,-1.4321,3.8855,70.8051,107.1968,73.0912,94.8264,93.4726,-0.7339,
1.6750,-1.9393,3.6315,70.0737,107.2761,73.2804,94.2015,93.5769,-0.7288,
1.6833,-2.5726,3.4802,69.2828,107.3531,73.5391,93.5494,93.6666,-0.7239,
1.6917,-3.3624,3.4212,68.4294,107.4318,73.8709,92.8687,93.7401,-0.7189,
1.7000,-4.3316,3.4408,67.5101,107.5164,74.2797,92.1604,93.7981,-0.7141,
1.7083,-5.4871,3.5234,66.5212,107.6065,74.7693,91.4316,93.8430,-0.7093,
1.7167,-6.8206,3.6516,65.4598,107.6935,75.3439,90.6984,93.8763,-0.7046,
1.7250,-8.3189,3.8058,64.3255,107.7607,76.0076,89.9842,93.8976,-0.6999,
1.7333,-9.9758,3.9662,63.1208,107.7894,76.7644,89.3145,93.9047,-0.6954,
1.7417,-11.7933,4.1138,61.8496,107.7655,77.6178,88.7101,93.8961,-0.6909,
1.7500,-13.7763,4.2319,60.5162,107.6830,78.5708,88.1835,93.8730,-0.6865,
1.7583,-15.9273,4.3087,59.1261,107.5436,79.6248,87.7379,93.8390,-0.6823,
1.7667,-18.2438,4.3381,57.6866,107.3542,80.7788,87.3695,93.7980,-0.6781,
1.7750,-20.7204,4.3207,56.2089,107.1241,82.0297,87.0688,93.7523,-0.6740,
1.7833,-23.3516,4.2637,54.7100,106.8641,83.3708,86.8223,93.7034,-0.6699,
1.7917,-26.1331,4.1795,53.2125,106.5865,84.7927,86.6132,93.6522,-0.6659,
1.8000,-29.0586,4.0833,51.7427,106.3053,86.2825,86.4221,93.6000,-0.6620,
1.8083,-32.1159,3.9900,50.3263,106.0357,87.8250,86.2292,93.5480,-0.6580,
1.8167,-35.2848,3.9118,48.9866,105.7917,89.4029,86.0164,93.4972,-0.6541,
1.8250,-38.5336,3.8570,47.7433,105.5846,90.9979,85.7701,93.4479,-0.6502,
1.8333,-41.8120,3.8300,46.6123,105.4203,92.5926,85.4823,93.4007,-0.6464,
1.8417,-45.0450,3.8315,45.6051,105.2993,94.1708,85.1518,93.3556,-0.6425,
1.8500,-48.1354,3.8585,44.7274,105.2167,95.7194,84.7832,93.3129,-0.6387,
1.8583,-50.9711,3.9054,43.9766,105.1639,97.2276,84.3850,93.2727,-0.6348,
1.8667,-53.4244,3.9646,43.3432,105.1303,98.6873,83.9680,93.2352,-0.6310,
1.8750,-55.3574,4.0288,42.8177,105.1040,100.0931,83.5443,93.2006,-0.6272,
1.8833,-56.6496,4.0918,42.3968,105.0735,101.4419,83.1256,93.1690,-0.6234,
1.8917,-57.2393,4.1485,42.0842,105.0285,102.7328,82.7229,93.1400,-0.6197,
1.9000,-57.1489,4.1947,41.8882,104.9601,103.9653,82.3450,93.1130,-0.6159,
1.9083,-56.4784,4.2275,41.8198,104.8618,105.1389,81.9991,93.0872,-0.6122,
1.9167,-55.3704,4.2458,41.8904,104.7294,106.2521,81.6901,93.0622,-0.6085,
1.9250,-53.9659,4.2502,42.1099,104.5617,107.3030,81.4203,93.0372,-0.6049,
1.9333,-52.3736,4.2421,42.4841,104.3601,108.2889,81.1895,93.0116,-0.6012,
1.9417,-50.6583,4.2221,43.0136,104.1278,109.2072,80.9950,92.9845,-0.5976,
1.9500,-48.8452,4.1906,43.6942,103.8696,110.0558,80.8324,92.9550,-0.5940,
1.9583,-46.9324,4.1479,44.5182,103.5910,110.8343,80.6955,92.9220,-0.5904,
1.9667,-44.9074,4.0950,45.4756,103.2986,111.5445,80.5769,92.8846,-0.5868,
1.9750,-42.7607,4.0338,46.5556,102.9987,112.1902,80.4687,92.8419,-0.5833,
1.9833,-40.4956,3.9665,47.7477,102.6972,112.7764,80.3638,92.7934,-0.5797,
1.9917,-38.1325,3.8953,49.0430,102.3986,113.3090,80.2563,92.7389,-0.5762,
2.0000,-35.7051,3.8224,50.4338,102.1063,113.7935,80.1421,92.6784,-0.5727,
2.0083,-33.2509,3.7505,51.9131,101.8221,114.2356,80.0186,92.6121,-0.5692,
